Total Area (sq ft),Built Area (sq ft),School Rating,Number of Bedrooms,Price (USD),Distance to City Center (miles),Nearby Amenities Score,Crime Rate,Year Built
3472.9237273078775,2925.7545736689176,3,1,538513.5291101581,29.819735285966992,1.7556630710205403,69.14740487,1984
2120.295120520572,1384.2523142082653,6,2,433639.5683490545,10.124238359120765,7.930191056102458,26.71964720094488,1994
2935.9969028917517,2295.553196947533,7,3,585359.4237982461,20.546508511635054,6.671575763983373,26.211506956812233,1962
4611.779190489591,3233.2103545579384,4,1,380966.88721872016,25.48513106041909,9.896414360381243,99.82131039330078,1959
1847.0273624252748,1432.6389819700971,7,2,535250.3473651662,27.558419917169495,4.098772299879633,19.604669829505745,2015
2523.6082767496446,1753.140797741378,9,5,531451.9481283058,21.820048037262953,1.5558614766117973,15.657916189394136,2019
3973.3147818808043,2487.6203416171093,2,1,585338.1109684987,9.224629779,7.609150318017662,10.769837548232141,2021
1760.9522950648143,1174.3526758152375,3,1,390612.6698869566,10.462182395499447,5.695600769679211,58.40072917151282,1974
1123.3156212809306,737.3641104010516,5,2,216975.65350081655,1.601982931594962,2.9188353825022157,63.15851877420804,1993
2016.9561022378257,1469.162534776402,3,3,341444.36730824463,23.06569335247378,8.035560901042835,37.15756469943131,2009
1477.1294064668186,1177.9887441697947,8,1,480963.26486580167,2.239448576,2.8337993726494934,54.00592021563531,1996
4704.730139838806,3195.1790014650946,8,5,299536.8249527363,26.074918283479626,3.345954893496429,79.05155356354635,1989
4194.105594170551,2531.6501314520096,8,1,611628.1258772188,4.441157819761625,1.8327569893004723,81.99231266385308,1956
3460.2957773437784,2614.8804974876416,9,5,331046.6220865938,5.984418851941803,4.594890511,95.83329549584919,1995
4460.1344787884145,3486.611322576013,4,4,337945.86426414206,14.819267654134881,4.770363015436771,82.60253060636458,1972
4175.422722976281,3711.3710357673344,5,4,310836.72932995006,22.398532039893528,5.631056113134686,56.919302235025235,1995
1583.5942473213504,1230.2013202155188,5,5,141442.2177439343,5.031063950773253,7.380678404113997,18.786039617847752,1962
4548.747793657907,3372.2222181657858,8,3,513051.3080325492,13.762061176928455,9.154908358123832,10.876592212581397,1970
3065.237416045733,2366.4260850643695,7,1,301478.81351446494,15.002686957893038,2.2396068899902777,6.396677101175061,1950
4191.248651689062,3681.467870156633,9,1,704806.7271852873,7.156283608389148,1.4891328851379135,66.98605734675299,1968
4563.583459678672,3872.261916895292,8,4,536675.7131264262,4.351192923738321,1.1667811023489996,80.94608928440132,2009
2135.6145948818285,1488.2961859715554,2,5,218829.10095429613,25.256206766583546,2.2925924026193463,51.35971111772382,1982
1262.2180830162424,847.1708742345106,4,1,423054.04751592653,15.571503843120201,6.921545372034633,6.416703308530354,1953
1757.327682676155,1192.8566048293349,6,1,541850.9890631841,1.4170558435404361,7.547293702,54.01158688454248,1952
2593.8527122302767,1948.8297919295624,2,3,515023.4085278403,24.28645773796401,8.078551422,93.63917689093049,2001
4235.662016874471,3486.859809898237,7,2,296181.0383,29.44302035702296,3.193373907139084,60.16370590231359,1977
4415.068449676643,3315.5652432774223,3,4,673901.3040205289,18.57185966701317,3.753053319353679,81.13332135781867,2019
829.1989482310009,514.3843789729576,3,4,448728.17104853416,15.607543225438052,5.348211810089495,80.21511219078332,2019
2945.138670825776,2406.3968531941628,2,2,268493.6885888153,26.47406002830389,1.5686478717420385,93.28078087828463,2004
2553.1262132248717,2149.1987667107333,8,1,200959.96059101116,28.62298690085336,6.500273708901215,77.25264779933745,2006
1732.8528039770672,1190.2088385816646,6,3,387432.39909029217,22.881570561171355,9.853615303,75.02235088729587,1965
1303.4345428014678,1041.7540544845249,1,3,185387.8422,13.918134962294348,4.247256802402023,24.17616383209342,1973
2217.9837198952373,1614.6423994104837,1,4,536465.1146626343,18.174420580611773,7.775627275822456,6.932590376787063,2018
4760.220756,4125.8537774834695,7,3,449261.6333238822,21.327125585521976,5.500305240126472,52.24234704032696,1990
2157.452314487172,1841.531539707583,8,2,568674.2158558175,6.633933559052242,2.1503065992434447,13.318986586728764,1996
2978.9206113221376,2256.918429677114,5,1,453505.70802955946,13.968829934276703,6.240137039223277,96.25739175152114,2018
3752.679627359747,3030.1074086101353,5,2,319836.5543,25.064816676801264,3.698868415996585,29.70255150066983,1980
2327.2443299930346,2013.077772927241,4,5,229181.70681156177,19.987035106454847,1.309628876081124,85.44147613504502,1979
4881.484747428035,3654.8413555781403,6,4,553486.8342723909,12.924917949143769,6.714367571059694,39.37483789504347,1967
4842.278638756867,3360.4213940272575,6,3,634961.5572759431,20.237513486425758,8.730391144,32.99623073588037,1993
1857.4856424665295,1534.4685945939916,3,5,494551.82360730844,4.428449950101337,4.102927902098868,93.58069867,1976
2888.4437247480187,1923.7609326473037,9,3,318513.0182359775,12.643430706381412,4.512659924914934,36.968934636536176,1975
2063.6889012304327,1478.7555661149759,7,1,245095.4866,24.000727600928634,9.019195146704904,39.63850295765051,2009
1996.330076385364,1716.281242245907,1,1,157356.84084084028,7.394754826962792,8.322479320306204,11.503086181678007,1967
954.9251788890377,780.4858471952899,7,1,403385.8769849781,6.392883719165113,7.434575411965994,67.37421986296842,2005
3360.1702027155666,2423.1642338377196,5,3,252464.22643087088,28.573741137576512,3.239173573778331,29.595102033273836,1980
2911.2518975612184,1934.303740574882,5,5,384905.1356727275,7.087031258000691,9.191949895,58.974812616111215,2008
1016.2107552499552,718.2481253377946,2,1,371567.5116,8.566638809854874,2.389741817852917,59.54381870126774,1951
1970.3151497937681,1350.121502678885,4,5,570214.7827035431,29.11886223,6.640934674754996,72.20076986398094,1988
4614.7167210599455,3012.610687,6,3,421046.7976830931,22.306548537685746,1.2592106249186683,74.77890713107168,2010
1806.1599408012842,1486.4694038291882,7,5,252705.47014099808,21.288299457682317,6.793478256924512,51.930791005752404,2012
1408.558462783137,951.6516293705612,5,3,414799.9925679011,25.734865131782858,3.4942991668602383,33.768202812736895,1967
2855.7015931657647,2102.510986336103,9,3,471442.6441,4.358869384867034,5.047092795,83.90763858863866,1966
4939.731907264523,3535.651810735444,3,4,446435.99785188225,21.472730860820207,4.107380968513478,31.676699291439988,1988
1816.6321403483016,1625.2012833105298,1,3,558477.433,15.606969670518929,2.554810806215889,51.243400352463816,2020
3622.969299,2598.8561375629015,4,3,611336.5123255693,25.045368568240058,6.597827110844866,40.72400573716907,2003
3998.802384380614,2495.2316735032714,9,2,350732.2648583172,15.736109841290634,8.937779996265467,85.65276021099912,1984
1798.0776847680786,1127.3007152260561,4,1,247518.02968393936,18.986999273798453,9.631758180541631,43.75993458343705,1960
3858.5086641698103,2998.933704171294,2,4,473460.58930767677,14.854521665586542,2.7311172683852356,39.223819694910944,2010
2344.6891574208635,1828.409860786709,5,4,515341.90364986734,14.86660878311948,7.456354967,69.2925456,1993
3455.6844884930338,2507.540377444194,3,4,242602.39514946064,23.271129363793115,6.979054299451141,60.64166987628283,2017
3460.8247851957576,2524.8554772226316,9,2,535042.0584404059,19.22842561877121,4.090400106171153,11.61743651608876,1974
3050.2536731139858,1879.5046215416592,4,3,494218.8374776429,19.36463285,1.1718927941835324,51.30871182805236,1997
1179.2170342285149,890.2663537438033,6,1,213126.89487227047,14.058192031114249,7.208121225815795,73.81236044499151,1981
4308.270481474799,3237.3285436697533,2,5,572022.3800323469,16.402175393788298,9.509453745,99.21540169454427,1953
2147.2762728812904,1384.7028747376419,6,3,580446.2497075017,22.62581231993883,6.689081097240862,63.28553656306159,1987
1583.3777436793878,999.3517380732446,3,2,150222.51742126522,24.95228665424563,4.917634517688707,37.65901357769046,2012
971.2555945300085,618.7594985654337,9,3,242406.20460792855,21.200280662177338,5.726385047004656,23.389008380409724,1996
3281.7503613906156,2068.515062164374,2,3,411267.04056939064,27.79811667652481,2.7966592689392575,87.41019318117871,1950
3645.7703197375863,2854.319004739156,9,2,636955.6775029897,24.78939855626883,7.754897473783638,81.64195599923677,1952
869.6688814969958,573.0637834628403,5,4,526501.0950489703,17.294049904476037,7.717778470088641,24.158359257159102,2011
2950.790845,1993.0498442729174,8,4,397391.4031661985,20.470776106668367,2.3096557034868246,20.862576924510773,2013
1751.2822558313394,1141.9614983465083,2,1,475076.8983,27.862940030714682,8.901805442496933,71.79854090430638,1966
3509.7257197196896,3114.357192815349,6,1,464733.74668000184,18.955873283048692,3.4227076552597473,32.18025412995719,2011
1532.339001820964,1312.272502220033,3,4,368619.27072466764,24.91940149141509,9.840304548429534,31.333481037833824,1984
3701.938500030357,2477.1464137531634,5,5,360241.70678137825,20.975504604109624,4.446127126335212,16.07673445969787,1962
2424.288454462257,1692.8076280052744,8,3,268844.73336185864,17.00615447075353,2.6009565286104968,27.13357645127316,1984
4734.265952694284,3138.666132728204,1,5,416315.70330053277,8.013307667,4.165481002,43.32324820167231,1992
1377.5879654131718,1029.8334999166896,5,3,369227.0015363443,13.353928064584416,4.961622958274738,73.55099538996915,1951
2232.4786744110856,1352.6212333094363,3,4,174743.76743049434,29.064541920177753,1.6237699573446536,34.294501346961226,2005
1276.588789210474,1023.0715356039466,4,1,522091.4644209063,20.075196114905403,6.203965431009605,33.531829608504424,2000
4683.713196769964,3545.324737151572,2,1,354513.3291358975,17.367466029830698,6.378691958820103,29.206412002691145,2003
4484.825284,3899.966746623458,9,5,373281.1688021299,28.055742140318593,7.6503740981452495,48.350083083593255,1965
1883.3548364036535,1222.8958289719815,3,1,377392.0212216235,18.008841650086012,1.2625290306166896,18.883033096190218,1967
3571.932993343552,3004.8270998836406,2,4,548148.2945189533,16.256393034104686,5.871143929904472,49.07744266918043,1956
4232.333240845106,3544.9528226013317,9,5,304694.73667723406,23.020014799355952,1.4761668994359796,70.71338006,1994
3131.8434087177416,1998.5995159791821,7,3,349554.7843321101,21.667302950609788,7.310297979699881,3.9492598992295957,1985
3024.532429095227,2176.3560469588206,6,1,637130.1939632221,6.601640243844549,1.5015518713088603,1.9681586502704245,1990
1815.779621781897,1182.1556825839127,1,2,258843.31614052042,14.667939962649514,9.205550635074694,8.437168105296413,1991
1191.0316247847768,805.6330263286499,5,1,250424.14651765494,14.702947841767973,7.318743101960469,54.03034611,1956
4568.306183403973,3101.760448513129,3,3,654839.6299483137,11.968510942056998,5.566507885766414,85.59105323535493,1964
4581.755840085988,3513.615308090379,1,5,301684.2862650043,16.00151098241534,4.9735353095305745,1.4835621360049425,2009
3459.0261205477254,2502.3400201001336,4,3,432027.2319914232,12.980114534087182,2.1760536737193616,93.72946915388341,1989
2223.925122404543,1966.6611110896827,2,2,332023.80012347875,6.781019194664311,3.6189945060819677,11.521572645483044,1986
2266.680213373176,1445.9403381176362,2,4,305798.0526275518,12.958628130965751,8.820631945188065,84.35636928,2015
3849.013851255005,3433.7346649219444,3,1,371015.5098828943,3.0960314796221216,9.140075304062446,48.80262173331173,2004
4567.863091800824,3056.775574733854,8,5,319511.50177722535,17.697790020457937,1.0067293753347797,66.27638134060555,2005
4525.762981913493,3764.8110644369217,8,4,417959.77230391663,25.755981919292246,6.347227523297962,51.55761546027106,1993
4075.477293,2859.725646658907,7,3,273147.44585215184,22.033325446282102,7.473705481226022,48.22777429275611,2006
3496.532913848009,2248.006390839587,6,5,576260.3843323963,11.451427161569226,6.568722842118457,83.65504340807476,1955
1153.387852979205,988.8764014270951,9,4,286871.8999300655,3.525064961741937,1.735117883797186,75.83275157721381,1981
1478.8405991973777,1024.3311707070743,4,5,323698.7545038291,6.862332577532852,2.959524089,48.85682141577741,1967
4573.927591813733,3648.423628810863,1,2,680813.9434932459,16.819219874350235,3.2530624064324742,12.051957010210097,2017
3347.002050570278,2576.9676829974237,8,2,513474.84526606323,7.004655418107953,8.485521681745807,12.424892972126406,2022
838.6276167898445,621.8649309089192,7,1,95557.97734344614,16.775220227264057,5.168794926780285,80.35240661118847,1956
1226.1804800373347,918.0975357176139,7,1,535737.6943344449,7.716371718153069,5.381453907471132,53.40967151340581,1957
3586.7074302538344,2939.9214083088136,3,2,336050.3812026618,25.61879221480611,9.414037418990578,48.67732488,2013
821.2586521541185,514.3804708,4,5,139489.31574964238,12.520872712373333,6.733772999692439,68.37611729,1956
1475.3938159534944,1180.9851745498183,9,2,469427.3710690717,8.120968152,9.088009313973975,86.02531675801177,1990
3104.681915339662,2697.1726384301733,6,1,430448.8879070063,24.557459227164788,5.108579698073797,63.25844129691722,1989
3705.9598303093117,2287.824119232072,5,2,430494.74622357346,10.942329979358071,2.3449263266646483,76.52194233230142,1952
3538.2372899109223,2272.2418408946687,3,2,339188.25035277987,4.233142947324676,9.369420346666772,76.76178188757873,1966
1741.931099734351,1419.6556971218486,9,5,383458.72542476095,17.54187525070561,5.128346041007844,36.26988343050295,2015
3791.1527296596505,2772.0320921075863,5,4,363030.7088241469,17.865361928701674,2.634682796909397,28.134236368458573,2001
1796.4461674865602,1295.3537124685074,5,1,545534.6607535084,21.72617458183629,3.7215616627353003,80.31524265,1971
2166.6787322689243,1389.0360475905884,4,5,255175.95249338297,7.966363563043181,1.457223307,38.34070038664011,1953
3935.2639014957012,2959.4404951762863,4,2,644723.0127798741,13.869368833675107,5.2147053231074665,90.43026464574781,1955
3528.4581759983016,2251.027856976513,1,2,478155.3503772258,9.188669652237031,8.678153547,7.899378976281843,1987
4366.738324075547,3244.4260382282114,7,4,641156.5764566358,3.3476583473549555,9.402224104060204,6.763533695458626,1975
3561.974147661442,2953.177874694921,9,1,548879.4055205018,26.42180098346086,9.393419867532794,92.77341185003942,1960
3186.896134008981,2159.0561855162623,3,1,522857.6068469859,22.137224330161892,2.127070230658721,65.19703650396205,1966
1193.4340248779883,888.1963864657122,2,3,255627.3147066745,9.742428724,4.438484942599513,38.58033629,1980
2344.4063728496208,2104.3503918965334,3,1,272473.93780497264,18.38181679,1.2540588368563572,75.75098107,1984
1913.849944263247,1542.5537288972857,1,4,240591.29966951703,6.836649855899701,8.696488104743256,67.56035418937049,1965
1824.756502192151,1555.4352730460573,6,3,526974.0707864224,26.816862032077356,4.228801858191464,53.58890363514003,1967
4886.6443299602715,3540.1504092951673,7,3,663524.2856145726,4.332283957495399,6.680053251030113,10.788460923602484,2011
2451.010443600394,2035.2168087044697,2,2,370808.60978555796,1.111277219726226,7.434085942695598,81.40577914,1976
4546.595531743876,2783.2109664532213,8,2,336911.85266059835,15.558237734436283,4.868602027688398,86.73629587738185,1984
3450.782229188504,2197.7112548586992,6,1,394552.6248492815,17.91070688013321,3.757981028952187,18.04470016671226,1994
4138.207474874924,2735.0289585896794,4,3,535614.9281053564,17.789994288578328,9.659916191043502,85.20065354572961,1984
2911.075791041807,2097.679229698092,5,2,400035.2090680691,2.5808458956969624,9.680394025214689,87.90688379063985,1977
3222.9963154307084,2751.5475772499235,8,4,562234.9865888831,10.107270400634542,3.6049273122701972,55.39343261656309,1958
2868.5743140392283,2019.1315581577549,3,2,642358.9857,15.476769458398623,5.316625870700123,65.96172458604602,1964
1620.020548751787,1290.162264794113,3,2,217010.46723959292,7.280796383189985,9.755597427940202,38.84149468143465,1970
3834.2988840983226,3116.4962331709894,4,3,448557.81305172376,26.306150679090994,1.043815668899529,28.897373103417333,2001
1979.2439222515943,1535.6057118491012,1,3,342904.95197694964,3.5261693943815873,4.714104235412343,72.47633154821284,1984
902.1270590121061,637.9595292375701,9,5,232127.99268763317,15.134148808489243,1.9041179471287157,86.32563975256501,2000
3510.983642810105,2714.397638821612,8,4,314692.16466463555,21.05106566788141,5.582421690063423,65.75367774,2004
1543.8648535096056,1084.8424578878794,8,3,156754.69509582693,8.590781903899991,1.2220295908643843,51.64747045400837,1993
4749.926054282239,2969.473849374821,6,1,686699.9954647763,19.102981372928028,4.662085882515651,16.733551917572985,2014
4806.500023410867,4315.473717364564,7,4,479256.91512938624,25.052169354128864,2.986291673068016,6.292412547876998,1974
4642.430438925883,2962.5889715677845,6,4,505724.50527131616,6.5197722777563785,5.799775262128668,45.12348723,1996
2354.6665410728665,1463.9068202595581,9,3,580357.2487440555,27.599397162921022,9.963942841906297,5.885606806044706,2005
864.9177894212432,746.9077357155986,3,4,442576.6043532387,17.053197447208383,8.204824946140729,57.36412855881529,1987
4698.937962868446,3244.8534816948127,3,3,343672.4669961552,9.677728124730756,8.610778824619793,38.89018994045936,1960
2598.373423,2065.938366093483,3,2,434357.6565701201,13.494889986085852,6.717384886231728,75.96172284851498,2016
4859.950239983413,3395.6555864384136,3,5,492011.03643297224,10.053564629805251,1.374038634450327,31.25920118678216,1964
4847.203903774862,3477.559943128208,9,2,651105.1778491864,22.028223638066166,2.861179084397297,59.70528739577578,1950
